Tiempo;Producto;Estacion;Scrap Used
128;B23;Attach_BP_1;False
142;B23;Attach_BP_1;False
138;B23;Attach_BP_1;False
124;B23;Attach_BP_1;False
134;B23;Attach_BP_1;False
139;B23;Attach_BP_1;False
138;B23;Attach_BP_1;False
137;B23;Attach_BP_1;False
132;B23;Attach_BP_1;False
124;B23;Attach_BP_1;False
127;B23;Attach_BP_1;False
121;B23;Attach_BP_1;False
119;B23;Attach_BP_1;False
132;B23;Attach_BP_1;False
131;B23;Attach_BP_1;False
122;B23;Attach_BP_1;False
130;B23;Attach_BP_1;False
140;B23;Attach_BP_1;False
129;B23;Attach_BP_1;False
130;B23;Attach_BP_1;False
117;B23;Attach_BP_1;False
141;B23;Attach_BP_1;False
131;B23;Attach_BP_1;False
130;B23;Attach_BP_1;False
124;B23;Attach_BP_1;False
138;B23;Attach_BP_1;False
124;B23;Attach_BP_1;False
124;B23;Attach_BP_1;False
120;B23;Attach_BP_1;False
134;B23;Attach_BP_1;False
122;B23;Attach_BP_1;False
128;B23;Attach_BP_1;False
139;B23;Attach_BP_1;False
122;B23;Attach_BP_1;False
136;B23;Attach_BP_1;False
125;B23;Attach_BP_1;False
129;B23;Attach_BP_1;False
121;B23;Attach_BP_1;False
129;B23;Attach_BP_1;False
130;B23;Attach_BP_1;False
137;B23;Attach_BP_1;False
130;B23;Attach_BP_1;False
125;B23;Attach_BP_1;False
120;B23;Attach_BP_1;False
128;B23;Attach_BP_1;False
123;B23;Attach_BP_1;False
137;B23;Attach_BP_1;False
130;B23;Attach_BP_1;False
142;B23;Attach_BP_1;False
125;B23;Attach_BP_1;False
137;B23;Attach_BP_1;False
122;B23;Attach_BP_1;False
124;B23;Attach_BP_1;False
131;B23;Attach_BP_1;False
126;B23;Attach_BP_1;False
130;B23;Attach_BP_1;False
123;B23;Attach_BP_1;False
132;B23;Attach_BP_1;False
127;B23;Attach_BP_1;False
127;B23;Attach_BP_1;False
123;B23;Attach_BP_1;False
118;B23;Attach_BP_1;False
143;B23;Attach_BP_1;False
126;B23;Attach_BP_1;False
129;B23;Attach_BP_1;False
132;B23;Attach_BP_1;False
141;B23;Attach_BP_1;False
125;B23;Attach_BP_1;False
133;B23;Attach_BP_1;False
134;B23;Attach_BP_1;False
141;B23;Attach_BP_1;False
125;B23;Attach_BP_1;False
142;B23;Attach_BP_1;False
144;B23;Attach_BP_1;False
133;B23;Attach_BP_1;False
122;B23;Attach_BP_1;False
138;B23;Attach_BP_1;False
119;B23;Attach_BP_1;False
134;B23;Attach_BP_1;False
128;B23;Attach_BP_1;False
136;B23;Attach_BP_1;False
120;B23;Attach_BP_1;False
140;B23;Attach_BP_1;False
133;B23;Attach_BP_1;False
135;B23;Attach_BP_1;False
125;B23;Attach_BP_1;False
133;B23;Attach_BP_1;False
134;B23;Attach_BP_1;False
142;B23;Attach_BP_1;False
125;B23;Attach_BP_1;False
124;B23;Attach_BP_1;False
123;B23;Attach_BP_1;False
125;B23;Attach_BP_1;False
125;B23;Attach_BP_1;False
138;B23;Attach_BP_1;False
128;B23;Attach_BP_1;False
126;B23;Attach_BP_1;False
142;B23;Attach_BP_1;False
117;B23;Attach_BP_1;False
132;B23;Attach_BP_1;False
130;B23;Attach_BP_1;False
125;B23;Attach_BP_1;False
117;B23;Attach_BP_1;False
137;B23;Attach_BP_1;False
112;B23;Attach_BP_1;False
125;B23;Attach_BP_1;False
129;B23;Attach_BP_1;False
126;B23;Attach_BP_1;False
120;B23;Attach_BP_1;False
125;B23;Attach_BP_1;False
136;B23;Attach_BP_1;False
137;B23;Attach_BP_1;False
114;B23;Attach_BP_1;False
121;B23;Attach_BP_1;False
126;B23;Attach_BP_1;False
130;B23;Attach_BP_1;False
121;B23;Attach_BP_1;False
143;B23;Attach_BP_1;False
123;B23;Attach_BP_1;False
139;B23;Attach_BP_1;False
133;B23;Attach_BP_1;False
122;B23;Attach_BP_1;False
140;B23;Attach_BP_1;False
123;B23;Attach_BP_1;False
123;B23;Attach_BP_1;False
119;B23;Attach_BP_1;False
118;B23;Attach_BP_1;False
119;B23;Attach_BP_1;False
126;B23;Attach_BP_1;False
123;B23;Attach_BP_1;False
134;B23;Attach_BP_1;False
132;B23;Attach_BP_1;False
126;B23;Attach_BP_1;False
125;B23;Attach_BP_1;False
115;B23;Attach_BP_1;False
135;B23;Attach_BP_1;False
125;B23;Attach_BP_1;False
134;B23;Attach_BP_1;False
124;B23;Attach_BP_1;False
121;B23;Attach_BP_1;False
135;B23;Attach_BP_1;False
127;B23;Attach_BP_1;False
129;B23;Attach_BP_1;False
122;B23;Attach_BP_1;False
143;B23;Attach_BP_1;False
132;B23;Attach_BP_1;False
117;B23;Attach_BP_1;False
127;B23;Attach_BP_1;False
129;B23;Attach_BP_1;False
128;B23;Attach_BP_1;False
121;B23;Attach_BP_1;False
125;B23;Attach_BP_1;False
121;B23;Attach_BP_1;False
123;B23;Attach_BP_1;False
127;B23;Attach_BP_1;False
129;B23;Attach_BP_1;False
138;B23;Attach_BP_1;False
-1;;;
359;B24_SA;SA_Assemble_1;False
343;B24_SA;SA_Assemble_1;False
350;B24_SA;SA_Assemble_1;False
367;B24_SA;SA_Assemble_1;False
329;B24_SA;SA_Assemble_1;False
331;B24_SA;SA_Assemble_1;False
351;B24_SA;SA_Assemble_1;False
321;B24_SA;SA_Assemble_1;False
371;B24_SA;SA_Assemble_1;False
368;B24_SA;SA_Assemble_1;False
334;B24_SA;SA_Assemble_1;False
343;B24_SA;SA_Assemble_1;False
375;B24_SA;SA_Assemble_1;False
356;B24_SA;SA_Assemble_1;False
365;B24_SA;SA_Assemble_1;False
374;B24_SA;SA_Assemble_1;False
345;B24_SA;SA_Assemble_1;False
413;B24_SA;SA_Assemble_1;False
317;B24_SA;SA_Assemble_1;False
333;B24_SA;SA_Assemble_1;False
354;B24_SA;SA_Assemble_1;False
378;B24_SA;SA_Assemble_1;False
324;B24_SA;SA_Assemble_1;False
378;B24_SA;SA_Assemble_1;False
335;B24_SA;SA_Assemble_1;False
390;B24_SA;SA_Assemble_1;False
406;B24_SA;SA_Assemble_1;False
361;B24_SA;SA_Assemble_1;False
389;B24_SA;SA_Assemble_1;False
300;B24_SA;SA_Assemble_1;False
382;B24_SA;SA_Assemble_1;False
331;B24_SA;SA_Assemble_1;False
376;B24_SA;SA_Assemble_1;False
348;B24_SA;SA_Assemble_1;False
398;B24_SA;SA_Assemble_1;False
394;B24_SA;SA_Assemble_1;False
377;B24_SA;SA_Assemble_1;False
312;B24_SA;SA_Assemble_1;False
324;B24_SA;SA_Assemble_1;False
317;B24_SA;SA_Assemble_1;False
380;B24_SA;SA_Assemble_1;False
342;B24_SA;SA_Assemble_1;False
322;B24_SA;SA_Assemble_1;False
378;B24_SA;SA_Assemble_1;False
395;B24_SA;SA_Assemble_1;False
368;B24_SA;SA_Assemble_1;False
338;B24_SA;SA_Assemble_1;False
330;B24_SA;SA_Assemble_1;False
370;B24_SA;SA_Assemble_1;False
405;B24_SA;SA_Assemble_1;False
357;B24_SA;SA_Assemble_1;False
333;B24_SA;SA_Assemble_1;False
344;B24_SA;SA_Assemble_1;False
342;B24_SA;SA_Assemble_1;False
321;B24_SA;SA_Assemble_1;False
405;B24_SA;SA_Assemble_1;False
355;B24_SA;SA_Assemble_1;False
329;B24_SA;SA_Assemble_1;False
356;B24_SA;SA_Assemble_1;False
386;B24_SA;SA_Assemble_1;False
359;B24_SA;SA_Assemble_1;False
325;B24_SA;SA_Assemble_1;False
381;B24_SA;SA_Assemble_1;False
347;B24_SA;SA_Assemble_1;False
375;B24_SA;SA_Assemble_1;False
329;B24_SA;SA_Assemble_1;False
382;B24_SA;SA_Assemble_1;False
312;B24_SA;SA_Assemble_1;False
356;B24_SA;SA_Assemble_1;False
380;B24_SA;SA_Assemble_1;False
322;B24_SA;SA_Assemble_1;False
341;B24_SA;SA_Assemble_1;False
361;B24_SA;SA_Assemble_1;False
373;B24_SA;SA_Assemble_1;False
372;B24_SA;SA_Assemble_1;False
341;B24_SA;SA_Assemble_1;False
357;B24_SA;SA_Assemble_1;False
373;B24_SA;SA_Assemble_1;False
354;B24_SA;SA_Assemble_1;False
347;B24_SA;SA_Assemble_1;False
354;B24_SA;SA_Assemble_1;False
343;B24_SA;SA_Assemble_1;False
350;B24_SA;SA_Assemble_1;False
406;B24_SA;SA_Assemble_1;False
362;B24_SA;SA_Assemble_1;False
361;B24_SA;SA_Assemble_1;False
370;B24_SA;SA_Assemble_1;False
369;B24_SA;SA_Assemble_1;False
396;B24_SA;SA_Assemble_1;False
338;B24_SA;SA_Assemble_1;False
376;B24_SA;SA_Assemble_1;False
370;B24_SA;SA_Assemble_1;False
377;B24_SA;SA_Assemble_1;False
333;B24_SA;SA_Assemble_1;False
375;B24_SA;SA_Assemble_1;False
317;B24_SA;SA_Assemble_1;False
309;B24_SA;SA_Assemble_1;False
345;B24_SA;SA_Assemble_1;False
376;B24_SA;SA_Assemble_1;False
335;B24_SA;SA_Assemble_1;False
357;B24_SA;SA_Assemble_1;False
329;B24_SA;SA_Assemble_1;False
354;B24_SA;SA_Assemble_1;False
358;B24_SA;SA_Assemble_1;False
361;B24_SA;SA_Assemble_1;False
368;B24_SA;SA_Assemble_1;False
329;B24_SA;SA_Assemble_1;False
349;B24_SA;SA_Assemble_1;False
347;B24_SA;SA_Assemble_1;False
373;B24_SA;SA_Assemble_1;False
358;B24_SA;SA_Assemble_1;False
388;B24_SA;SA_Assemble_1;False
406;B24_SA;SA_Assemble_1;False
326;B24_SA;SA_Assemble_1;False
337;B24_SA;SA_Assemble_1;False
355;B24_SA;SA_Assemble_1;False
352;B24_SA;SA_Assemble_1;False
336;B24_SA;SA_Assemble_1;False
396;B24_SA;SA_Assemble_1;False
342;B24_SA;SA_Assemble_1;False
336;B24_SA;SA_Assemble_1;False
388;B24_SA;SA_Assemble_1;False
334;B24_SA;SA_Assemble_1;False
360;B24_SA;SA_Assemble_1;False
382;B24_SA;SA_Assemble_1;False
375;B24_SA;SA_Assemble_1;False
318;B24_SA;SA_Assemble_1;False
346;B24_SA;SA_Assemble_1;False
361;B24_SA;SA_Assemble_1;False
388;B24_SA;SA_Assemble_1;False
332;B24_SA;SA_Assemble_1;False
346;B24_SA;SA_Assemble_1;False
335;B24_SA;SA_Assemble_1;False
337;B24_SA;SA_Assemble_1;False
335;B24_SA;SA_Assemble_1;False
353;B24_SA;SA_Assemble_1;False
359;B24_SA;SA_Assemble_1;False
345;B24_SA;SA_Assemble_1;False
351;B24_SA;SA_Assemble_1;False
338;B24_SA;SA_Assemble_1;False
329;B24_SA;SA_Assemble_1;False
346;B24_SA;SA_Assemble_1;False
390;B24_SA;SA_Assemble_1;False
356;B24_SA;SA_Assemble_1;False
345;B24_SA;SA_Assemble_1;False
395;B24_SA;SA_Assemble_1;False
371;B24_SA;SA_Assemble_1;False
348;B24_SA;SA_Assemble_1;False
380;B24_SA;SA_Assemble_1;False
344;B24_SA;SA_Assemble_1;False
323;B24_SA;SA_Assemble_1;False
361;B24_SA;SA_Assemble_1;False
339;B24_SA;SA_Assemble_1;False
333;B24_SA;SA_Assemble_1;False
335;B24_SA;SA_Assemble_1;False
377;B24_SA;SA_Assemble_1;False
313;B24_SA;SA_Assemble_1;False
343;B24_SA;SA_Assemble_1;False
379;B24_SA;SA_Assemble_1;False
389;B24_SA;SA_Assemble_1;False
375;B24_SA;SA_Assemble_1;False
336;B24_SA;SA_Assemble_1;False
310;B24_SA;SA_Assemble_1;False
357;B24_SA;SA_Assemble_1;False
321;B24_SA;SA_Assemble_1;False
357;B24_SA;SA_Assemble_1;False
344;B24_SA;SA_Assemble_1;False
362;B24_SA;SA_Assemble_1;False
343;B24_SA;SA_Assemble_1;False
405;B24_SA;SA_Assemble_1;False
376;B24_SA;SA_Assemble_1;False
392;B24_SA;SA_Assemble_1;False
369;B24_SA;SA_Assemble_1;False
379;B24_SA;SA_Assemble_1;False
344;B24_SA;SA_Assemble_1;False
319;B24_SA;SA_Assemble_1;False
377;B24_SA;SA_Assemble_1;False
361;B24_SA;SA_Assemble_1;False
374;B24_SA;SA_Assemble_1;False
376;B24_SA;SA_Assemble_1;False
-1;;;
375;B24_SA;SA_Assemble_2;False
345;B24_SA;SA_Assemble_2;False
327;B24_SA;SA_Assemble_2;False
376;B24_SA;SA_Assemble_2;False
328;B24_SA;SA_Assemble_2;False
342;B24_SA;SA_Assemble_2;False
350;B24_SA;SA_Assemble_2;False
359;B24_SA;SA_Assemble_2;False
393;B24_SA;SA_Assemble_2;False
354;B24_SA;SA_Assemble_2;False
354;B24_SA;SA_Assemble_2;False
359;B24_SA;SA_Assemble_2;False
351;B24_SA;SA_Assemble_2;False
367;B24_SA;SA_Assemble_2;False
374;B24_SA;SA_Assemble_2;False
317;B24_SA;SA_Assemble_2;False
337;B24_SA;SA_Assemble_2;False
367;B24_SA;SA_Assemble_2;False
385;B24_SA;SA_Assemble_2;False
393;B24_SA;SA_Assemble_2;False
355;B24_SA;SA_Assemble_2;False
357;B24_SA;SA_Assemble_2;False
372;B24_SA;SA_Assemble_2;False
310;B24_SA;SA_Assemble_2;False
382;B24_SA;SA_Assemble_2;False
316;B24_SA;SA_Assemble_2;False
333;B24_SA;SA_Assemble_2;False
380;B24_SA;SA_Assemble_2;False
318;B24_SA;SA_Assemble_2;False
302;B24_SA;SA_Assemble_2;False
320;B24_SA;SA_Assemble_2;False
359;B24_SA;SA_Assemble_2;False
326;B24_SA;SA_Assemble_2;False
327;B24_SA;SA_Assemble_2;False
359;B24_SA;SA_Assemble_2;False
352;B24_SA;SA_Assemble_2;False
328;B24_SA;SA_Assemble_2;False
360;B24_SA;SA_Assemble_2;False
346;B24_SA;SA_Assemble_2;False
365;B24_SA;SA_Assemble_2;False
336;B24_SA;SA_Assemble_2;False
320;B24_SA;SA_Assemble_2;False
314;B24_SA;SA_Assemble_2;False
340;B24_SA;SA_Assemble_2;False
375;B24_SA;SA_Assemble_2;False
382;B24_SA;SA_Assemble_2;False
307;B24_SA;SA_Assemble_2;False
359;B24_SA;SA_Assemble_2;False
366;B24_SA;SA_Assemble_2;False
385;B24_SA;SA_Assemble_2;False
396;B24_SA;SA_Assemble_2;False
362;B24_SA;SA_Assemble_2;False
372;B24_SA;SA_Assemble_2;False
318;B24_SA;SA_Assemble_2;False
358;B24_SA;SA_Assemble_2;False
397;B24_SA;SA_Assemble_2;False
353;B24_SA;SA_Assemble_2;False
334;B24_SA;SA_Assemble_2;False
351;B24_SA;SA_Assemble_2;False
380;B24_SA;SA_Assemble_2;False
394;B24_SA;SA_Assemble_2;False
380;B24_SA;SA_Assemble_2;False
344;B24_SA;SA_Assemble_2;False
391;B24_SA;SA_Assemble_2;False
384;B24_SA;SA_Assemble_2;False
350;B24_SA;SA_Assemble_2;False
352;B24_SA;SA_Assemble_2;False
357;B24_SA;SA_Assemble_2;False
339;B24_SA;SA_Assemble_2;False
367;B24_SA;SA_Assemble_2;False
370;B24_SA;SA_Assemble_2;False
379;B24_SA;SA_Assemble_2;False
394;B24_SA;SA_Assemble_2;False
396;B24_SA;SA_Assemble_2;False
361;B24_SA;SA_Assemble_2;False
362;B24_SA;SA_Assemble_2;False
359;B24_SA;SA_Assemble_2;False
385;B24_SA;SA_Assemble_2;False
388;B24_SA;SA_Assemble_2;False
400;B24_SA;SA_Assemble_2;False
341;B24_SA;SA_Assemble_2;False
375;B24_SA;SA_Assemble_2;False
369;B24_SA;SA_Assemble_2;False
343;B24_SA;SA_Assemble_2;False
333;B24_SA;SA_Assemble_2;False
334;B24_SA;SA_Assemble_2;False
393;B24_SA;SA_Assemble_2;False
362;B24_SA;SA_Assemble_2;False
332;B24_SA;SA_Assemble_2;False
362;B24_SA;SA_Assemble_2;False
348;B24_SA;SA_Assemble_2;False
375;B24_SA;SA_Assemble_2;False
332;B24_SA;SA_Assemble_2;False
301;B24_SA;SA_Assemble_2;False
368;B24_SA;SA_Assemble_2;False
395;B24_SA;SA_Assemble_2;False
379;B24_SA;SA_Assemble_2;False
358;B24_SA;SA_Assemble_2;False
380;B24_SA;SA_Assemble_2;False
406;B24_SA;SA_Assemble_2;False
317;B24_SA;SA_Assemble_2;False
372;B24_SA;SA_Assemble_2;False
318;B24_SA;SA_Assemble_2;False
388;B24_SA;SA_Assemble_2;False
385;B24_SA;SA_Assemble_2;False
363;B24_SA;SA_Assemble_2;False
399;B24_SA;SA_Assemble_2;False
355;B24_SA;SA_Assemble_2;False
358;B24_SA;SA_Assemble_2;False
331;B24_SA;SA_Assemble_2;False
329;B24_SA;SA_Assemble_2;False
376;B24_SA;SA_Assemble_2;False
368;B24_SA;SA_Assemble_2;False
315;B24_SA;SA_Assemble_2;False
406;B24_SA;SA_Assemble_2;False
385;B24_SA;SA_Assemble_2;False
399;B24_SA;SA_Assemble_2;False
388;B24_SA;SA_Assemble_2;False
368;B24_SA;SA_Assemble_2;False
369;B24_SA;SA_Assemble_2;False
413;B24_SA;SA_Assemble_2;False
324;B24_SA;SA_Assemble_2;False
398;B24_SA;SA_Assemble_2;False
339;B24_SA;SA_Assemble_2;False
336;B24_SA;SA_Assemble_2;False
344;B24_SA;SA_Assemble_2;False
319;B24_SA;SA_Assemble_2;False
316;B24_SA;SA_Assemble_2;False
365;B24_SA;SA_Assemble_2;False
388;B24_SA;SA_Assemble_2;False
336;B24_SA;SA_Assemble_2;False
401;B24_SA;SA_Assemble_2;False
339;B24_SA;SA_Assemble_2;False
352;B24_SA;SA_Assemble_2;False
324;B24_SA;SA_Assemble_2;False
303;B24_SA;SA_Assemble_2;False
358;B24_SA;SA_Assemble_2;False
384;B24_SA;SA_Assemble_2;False
370;B24_SA;SA_Assemble_2;False
333;B24_SA;SA_Assemble_2;False
374;B24_SA;SA_Assemble_2;False
399;B24_SA;SA_Assemble_2;False
338;B24_SA;SA_Assemble_2;False
-1;;;
566;B24;Assemble_1;False
532;B24;Assemble_1;False
491;B24;Assemble_1;False
490;B24;Assemble_1;False
516;B24;Assemble_1;False
531;B24;Assemble_1;False
511;B24;Assemble_1;False
466;B24;Assemble_1;False
443;B24;Assemble_1;False
530;B24;Assemble_1;False
587;B24;Assemble_1;False
587;B24;Assemble_1;False
510;B24;Assemble_1;False
455;B24;Assemble_1;False
437;B24;Assemble_1;False
491;B24;Assemble_1;False
535;B24;Assemble_1;False
477;B24;Assemble_1;False
490;B24;Assemble_1;False
531;B24;Assemble_1;False
438;B24;Assemble_1;False
488;B24;Assemble_1;False
529;B24;Assemble_1;False
537;B24;Assemble_1;False
497;B24;Assemble_1;False
516;B24;Assemble_1;False
510;B24;Assemble_1;False
474;B24;Assemble_1;False
543;B24;Assemble_1;False
526;B24;Assemble_1;False
591;B24;Assemble_1;False
467;B24;Assemble_1;False
536;B24;Assemble_1;False
516;B24;Assemble_1;False
510;B24;Assemble_1;False
457;B24;Assemble_1;False
529;B24;Assemble_1;False
551;B24;Assemble_1;False
464;B24;Assemble_1;False
450;B24;Assemble_1;False
541;B24;Assemble_1;False
531;B24;Assemble_1;False
527;B24;Assemble_1;False
444;B24;Assemble_1;False
494;B24;Assemble_1;False
524;B24;Assemble_1;False
502;B24;Assemble_1;False
465;B24;Assemble_1;False
486;B24;Assemble_1;False
518;B24;Assemble_1;False
459;B24;Assemble_1;False
438;B24;Assemble_1;False
452;B24;Assemble_1;False
525;B24;Assemble_1;False
441;B24;Assemble_1;False
480;B24;Assemble_1;False
511;B24;Assemble_1;False
548;B24;Assemble_1;False
522;B24;Assemble_1;False
499;B24;Assemble_1;False
542;B24;Assemble_1;False
498;B24;Assemble_1;False
528;B24;Assemble_1;False
515;B24;Assemble_1;False
477;B24;Assemble_1;False
513;B24;Assemble_1;False
546;B24;Assemble_1;False
553;B24;Assemble_1;False
541;B24;Assemble_1;False
563;B24;Assemble_1;False
543;B24;Assemble_1;False
450;B24;Assemble_1;False
544;B24;Assemble_1;False
467;B24;Assemble_1;False
506;B24;Assemble_1;False
525;B24;Assemble_1;False
559;B24;Assemble_1;False
558;B24;Assemble_1;False
551;B24;Assemble_1;False
503;B24;Assemble_1;False
573;B24;Assemble_1;False
435;B24;Assemble_1;False
442;B24;Assemble_1;False
454;B24;Assemble_1;False
465;B24;Assemble_1;False
589;B24;Assemble_1;False
491;B24;Assemble_1;False
521;B24;Assemble_1;False
489;B24;Assemble_1;False
511;B24;Assemble_1;False
511;B24;Assemble_1;False
503;B24;Assemble_1;False
474;B24;Assemble_1;False
440;B24;Assemble_1;False
463;B24;Assemble_1;False
536;B24;Assemble_1;False
431;B24;Assemble_1;False
557;B24;Assemble_1;False
494;B24;Assemble_1;False
512;B24;Assemble_1;False
437;B24;Assemble_1;False
492;B24;Assemble_1;False
538;B24;Assemble_1;False
517;B24;Assemble_1;False
498;B24;Assemble_1;False
532;B24;Assemble_1;False
490;B24;Assemble_1;False
478;B24;Assemble_1;False
529;B24;Assemble_1;False
486;B24;Assemble_1;False
481;B24;Assemble_1;False
477;B24;Assemble_1;False
472;B24;Assemble_1;False
441;B24;Assemble_1;False
499;B24;Assemble_1;False
556;B24;Assemble_1;False
439;B24;Assemble_1;False
475;B24;Assemble_1;False
472;B24;Assemble_1;False
-1;;;
879;B24;Sand_2;False
764;B24;Sand_2;False
860;B24;Sand_2;False
948;B24;Sand_2;False
771;B24;Sand_2;False
875;B24;Sand_2;False
918;B24;Sand_2;False
871;B24;Sand_2;False
877;B24;Sand_2;False
845;B24;Sand_2;False
850;B24;Sand_2;False
851;B24;Sand_2;False
931;B24;Sand_2;False
930;B24;Sand_2;False
880;B24;Sand_2;False
852;B24;Sand_2;False
956;B24;Sand_2;False
787;B24;Sand_2;False
744;B24;Sand_2;False
786;B24;Sand_2;False
916;B24;Sand_2;False
802;B24;Sand_2;False
824;B24;Sand_2;False
758;B24;Sand_2;False
935;B24;Sand_2;False
893;B24;Sand_2;False
870;B24;Sand_2;False
927;B24;Sand_2;False
824;B24;Sand_2;False
879;B24;Sand_2;False
913;B24;Sand_2;False
790;B24;Sand_2;False
899;B24;Sand_2;False
745;B24;Sand_2;False
936;B24;Sand_2;False
920;B24;Sand_2;False
957;B24;Sand_2;False
815;B24;Sand_2;False
796;B24;Sand_2;False
857;B24;Sand_2;False
855;B24;Sand_2;False
873;B24;Sand_2;False
881;B24;Sand_2;False
988;B24;Sand_2;False
789;B24;Sand_2;False
864;B24;Sand_2;False
749;B24;Sand_2;False
830;B24;Sand_2;False
923;B24;Sand_2;False
964;B24;Sand_2;False
853;B24;Sand_2;False
977;B24;Sand_2;False
867;B24;Sand_2;False
826;B24;Sand_2;False
873;B24;Sand_2;False
861;B24;Sand_2;False
947;B24;Sand_2;False
954;B24;Sand_2;False
873;B24;Sand_2;False
849;B24;Sand_2;False
873;B24;Sand_2;False
891;B24;Sand_2;False
814;B24;Sand_2;False
932;B24;Sand_2;False
828;B24;Sand_2;False
848;B24;Sand_2;False
807;B24;Sand_2;False
792;B24;Sand_2;False
765;B24;Sand_2;False
935;B24;Sand_2;False
812;B24;Sand_2;False
841;B24;Sand_2;False
844;B24;Sand_2;False
899;B24;Sand_2;False
977;B24;Sand_2;False
883;B24;Sand_2;False
809;B24;Sand_2;False
899;B24;Sand_2;False
922;B24;Sand_2;False
899;B24;Sand_2;False
767;B24;Sand_2;False
762;B24;Sand_2;False
768;B24;Sand_2;False
868;B24;Sand_2;False
899;B24;Sand_2;False
867;B24;Sand_2;False
828;B24;Sand_2;False
782;B24;Sand_2;False
822;B24;Sand_2;False
-1;;;
868;B24;Sand_1;False
796;B24;Sand_1;False
976;B24;Sand_1;False
942;B24;Sand_1;False
892;B24;Sand_1;False
931;B24;Sand_1;False
866;B24;Sand_1;False
788;B24;Sand_1;False
860;B24;Sand_1;False
885;B24;Sand_1;False
783;B24;Sand_1;False
855;B24;Sand_1;False
895;B24;Sand_1;False
741;B24;Sand_1;False
971;B24;Sand_1;False
819;B24;Sand_1;False
901;B24;Sand_1;False
775;B24;Sand_1;False
899;B24;Sand_1;False
875;B24;Sand_1;False
945;B24;Sand_1;False
749;B24;Sand_1;False
843;B24;Sand_1;False
856;B24;Sand_1;False
705;B24;Sand_1;False
928;B24;Sand_1;False
757;B24;Sand_1;False
806;B24;Sand_1;False
807;B24;Sand_1;False
922;B24;Sand_1;False
901;B24;Sand_1;False
875;B24;Sand_1;False
815;B24;Sand_1;False
885;B24;Sand_1;False
796;B24;Sand_1;False
756;B24;Sand_1;False
752;B24;Sand_1;False
814;B24;Sand_1;False
764;B24;Sand_1;False
832;B24;Sand_1;False
969;B24;Sand_1;False
867;B24;Sand_1;False
724;B24;Sand_1;False
759;B24;Sand_1;False
916;B24;Sand_1;False
926;B24;Sand_1;False
793;B24;Sand_1;False
963;B24;Sand_1;False
799;B24;Sand_1;False
817;B24;Sand_1;False
809;B24;Sand_1;False
829;B24;Sand_1;False
728;B24;Sand_1;False
735;B24;Sand_1;False
879;B24;Sand_1;False
774;B24;Sand_1;False
891;B24;Sand_1;False
757;B24;Sand_1;False
822;B24;Sand_1;False
815;B24;Sand_1;False
868;B24;Sand_1;False
844;B24;Sand_1;False
835;B24;Sand_1;False
736;B24;Sand_1;False
825;B24;Sand_1;False
846;B24;Sand_1;False
847;B24;Sand_1;False
943;B24;Sand_1;False
892;B24;Sand_1;False
900;B24;Sand_1;False
946;B24;Sand_1;False
818;B24;Sand_1;False
881;B24;Sand_1;False
966;B24;Sand_1;False
859;B24;Sand_1;False
759;B24;Sand_1;False
740;B24;Sand_1;False
950;B24;Sand_1;False
813;B24;Sand_1;False
951;B24;Sand_1;False
919;B24;Sand_1;False
857;B24;Sand_1;False
804;B24;Sand_1;False
711;B24;Sand_1;False
884;B24;Sand_1;False
884;B24;Sand_1;False
885;B24;Sand_1;False
761;B24;Sand_1;False
820;B24;Sand_1;False
-1;;;
552;B24;Assemble_2;False
523;B24;Assemble_2;False
539;B24;Assemble_2;False
497;B24;Assemble_2;False
469;B24;Assemble_2;False
546;B24;Assemble_2;False
526;B24;Assemble_2;False
501;B24;Assemble_2;False
503;B24;Assemble_2;False
460;B24;Assemble_2;False
432;B24;Assemble_2;False
522;B24;Assemble_2;False
522;B24;Assemble_2;False
426;B24;Assemble_2;False
518;B24;Assemble_2;False
499;B24;Assemble_2;False
467;B24;Assemble_2;False
475;B24;Assemble_2;False
522;B24;Assemble_2;False
528;B24;Assemble_2;False
553;B24;Assemble_2;False
493;B24;Assemble_2;False
531;B24;Assemble_2;False
579;B24;Assemble_2;False
503;B24;Assemble_2;False
532;B24;Assemble_2;False
552;B24;Assemble_2;False
478;B24;Assemble_2;False
506;B24;Assemble_2;False
496;B24;Assemble_2;False
496;B24;Assemble_2;False
523;B24;Assemble_2;False
524;B24;Assemble_2;False
492;B24;Assemble_2;False
554;B24;Assemble_2;False
573;B24;Assemble_2;False
496;B24;Assemble_2;False
529;B24;Assemble_2;False
534;B24;Assemble_2;False
497;B24;Assemble_2;False
526;B24;Assemble_2;False
553;B24;Assemble_2;False
508;B24;Assemble_2;False
555;B24;Assemble_2;False
550;B24;Assemble_2;False
486;B24;Assemble_2;False
539;B24;Assemble_2;False
469;B24;Assemble_2;False
541;B24;Assemble_2;False
486;B24;Assemble_2;False
464;B24;Assemble_2;False
542;B24;Assemble_2;False
496;B24;Assemble_2;False
491;B24;Assemble_2;False
536;B24;Assemble_2;False
492;B24;Assemble_2;False
575;B24;Assemble_2;False
482;B24;Assemble_2;False
579;B24;Assemble_2;False
559;B24;Assemble_2;False
537;B24;Assemble_2;False
522;B24;Assemble_2;False
556;B24;Assemble_2;False
503;B24;Assemble_2;False
493;B24;Assemble_2;False
534;B24;Assemble_2;False
516;B24;Assemble_2;False
560;B24;Assemble_2;False
550;B24;Assemble_2;False
542;B24;Assemble_2;False
